movie_key,movie_title,release_year,wikipedia_url,tmdb_id,imdb_id,wikidata_qid,match_status,match_confidence
mov_tmdb_75900,My Week with Marilyn,2011,,75900,tt1655420,Q581859,matched,tmdb_source
mov_tmdb_64328,The Muppets,2011,,64328,tt1204342,Q550558,matched,tmdb_source
mov_tmdb_74465,We Bought a Zoo,2011,,74465,tt1389137,Q956681,matched,tmdb_source
mov_tmdb_56292,Mission: Impossible - Ghost Protocol,2011,,56292,tt1229238,Q628154,matched,tmdb_source
mov_tmdb_62838,New Year's Eve,2011,,62838,tt1598822,Q1052260,matched,tmdb_source
mov_tmdb_57431,The Sitter,2011,,57431,tt1366344,Q798776,matched,tmdb_source
mov_tmdb_71676,Ghost Rider: Spirit of Vengeance,2011,,71676,tt1071875,Q41854,matched,tmdb_source
mov_tmdb_55301,Alvin and the Chipmunks: Chipwrecked,2011,,55301,tt1615918,Q303678,matched,tmdb_source
mov_tmdb_65754,The Girl with the Dragon Tattoo,2011,,65754,tt1568346,Q474093,matched,tmdb_source
mov_tmdb_76758,The Flowers of War,2011,,76758,tt1410063,Q699224,matched,tmdb_source
mov_tmdb_71469,The Darkest Hour,2011,,71469,tt1093357,Q964657,matched,tmdb_source
mov_tmdb_64685,Extremely Loud & Incredibly Close,2011,,64685,tt0477302,Q918769,matched,tmdb_source
mov_tmdb_57212,War Horse,2011,,57212,tt1568911,Q218589,matched,tmdb_source
mov_tmdb_71688,The Iron Lady,2011,,71688,tt1007029,Q269810,matched,tmdb_source
mov_tmdb_76487,The Devil Inside,2012,,76487,tt1560985,Q1206842,matched,tmdb_source
mov_tmdb_77866,Contraband,2012,,77866,tt1524137,Q1129080,matched,tmdb_source
mov_tmdb_63574,Joyful Noise,2012,,63574,tt1710396,Q2085298,matched,tmdb_source
mov_tmdb_49527,Man on a Ledge,2012,,49527,tt1568338,Q194696,matched,tmdb_source
mov_tmdb_85038,Welcome to the North,2012,,85038,tt1756415,Q2896775,matched,tmdb_source
mov_tmdb_72545,Journey 2: The Mysterious Island,2012,,72545,tt1397514,Q211545,matched,tmdb_source
mov_tmdb_72431,Red Tails,2012,,72431,tt0485985,Q1506057,matched,tmdb_source
mov_tmdb_52520,Underworld: Awakening,2012,,52520,tt1496025,Q680989,matched,tmdb_source
mov_tmdb_84858,Agneepath,2012,,84858,tt1849718,Q3595073,matched,tmdb_source
mov_tmdb_54054,One for the Money,2012,,54054,tt1598828,Q602501,matched,tmdb_source
mov_tmdb_75174,The Grey,2012,,75174,tt1601913,Q1147689,matched,tmdb_source
mov_tmdb_86868,Would I Lie to You? 3,2012,,86868,tt1794850,Q3213979,matched,tmdb_source
mov_tmdb_76726,Chronicle,2012,,76726,tt1706593,Q1087883,matched,tmdb_source
mov_tmdb_78698,Big Miracle,2012,,78698,tt1430615,Q609236,matched,tmdb_source
mov_tmdb_65086,The Woman in Black,2012,,65086,tt1596365,Q841274,matched,tmdb_source
mov_tmdb_72570,The Vow,2012,,72570,tt1606389,Q522389,matched,tmdb_source
mov_tmdb_59961,Safe House,2012,,59961,tt1599348,Q934739,matched,tmdb_source
mov_tmdb_89584,Conquest 1453,2012,,89584,tt1783232,Q171731,matched,tmdb_source
mov_tmdb_59962,This Means War,2012,,59962,tt1596350,Q1049480,matched,tmdb_source
mov_tmdb_87502,Flight,2012,,87502,tt1907668,Q564298,matched,tmdb_source
mov_tmdb_62008,Good Deeds,2012,,62008,tt1885265,Q5582519,matched,tmdb_source
mov_tmdb_74534,The Best Exotic Marigold Hotel,2012,,74534,tt1412386,Q830295,matched,tmdb_source
mov_tmdb_50647,Wanderlust,2012,,50647,tt1655460,Q1708537,matched,tmdb_source
mov_tmdb_75674,Act of Valor,2012,,75674,tt1591479,Q132245,matched,tmdb_source
mov_tmdb_57214,Project X,2012,,57214,tt1636826,Q249215,matched,tmdb_source
mov_tmdb_73723,The Lorax,2012,,73723,tt1482459,Q786594,matched,tmdb_source
mov_tmdb_72358,A Thousand Words,2012,,72358,tt0763831,Q1103569,matched,tmdb_source
mov_tmdb_49529,John Carter,2012,,49529,tt0401729,Q235347,matched,tmdb_source
mov_tmdb_81025,Salmon Fishing in the Yemen,2012,,81025,tt1441952,Q602256,matched,tmdb_source
mov_tmdb_70436,The Raven,2012,,70436,tt1486192,Q235742,matched,tmdb_source
mov_tmdb_70160,The Hunger Games,2012,,70160,tt1392170,Q212965,matched,tmdb_source
mov_tmdb_72197,The Pirates! In an Adventure with Scientists!,2012,,72197,tt1430626,Q1137359,matched,tmdb_source
mov_tmdb_64688,21 Jump Street,2012,,64688,tt1232829,Q214014,matched,tmdb_source
mov_tmdb_85870,My Way,2012,,85870,tt2076176,Q2979521,matched,tmdb_source
mov_tmdb_62764,Mirror Mirror,2012,,62764,tt1667353,Q628851,matched,tmdb_source
mov_tmdb_60747,Red Dawn,2012,,60747,tt1234719,Q553920,matched,tmdb_source
mov_tmdb_57165,Wrath of the Titans,2012,,57165,tt1646987,Q226773,matched,tmdb_source
mov_tmdb_102207,HOUBA! On the Trail of the Marsupilami,2012,,102207,tt1723642,Q2346479,matched,tmdb_source
mov_tmdb_71552,American Reunion,2012,,71552,tt1605630,Q303040,matched,tmdb_source
mov_tmdb_85052,Housefull 2,2012,,85052,tt1980986,Q219392,matched,tmdb_source
mov_tmdb_44833,Battleship,2012,,44833,tt1440129,Q474033,matched,tmdb_source
mov_tmdb_81796,Lockout,2012,,81796,tt1592525,Q171193,matched,tmdb_source
mov_tmdb_22970,The Cabin in the Woods,2012,,22970,tt1259521,Q45394,matched,tmdb_source
mov_tmdb_76489,The Three Stooges,2012,,76489,tt0383010,Q63980,matched,tmdb_source
mov_tmdb_72387,Safe,2012,,72387,tt1656190,Q919945,matched,tmdb_source
mov_tmdb_77877,The Lucky One,2012,,77877,tt1327194,Q599420,matched,tmdb_source
mov_tmdb_72334,Chimpanzee,2012,,72334,tt1222815,Q2963686,matched,tmdb_source
mov_tmdb_67660,Think Like a Man,2012,,67660,tt1621045,Q548148,matched,tmdb_source
mov_tmdb_81836,To Rome with Love,2012,,81836,tt1859650,Q29658,matched,tmdb_source
mov_tmdb_24428,The Avengers,2012,,24428,tt0848228,Q182218,matched,tmdb_source
mov_tmdb_72207,The Five-Year Engagement,2012,,72207,tt1195478,Q1265691,matched,tmdb_source
mov_tmdb_62213,Dark Shadows,2012,,62213,tt1077368,Q323318,matched,tmdb_source
mov_tmdb_76493,The Dictator,2012,,76493,tt1645170,Q464964,matched,tmdb_source
mov_tmdb_83666,Moonrise Kingdom,2012,,83666,tt1748122,Q217112,matched,tmdb_source
mov_tmdb_97365,Rust and Bone,2012,,97365,tt2053425,Q73803,matched,tmdb_source
mov_tmdb_76494,What to Expect When You're Expecting,2012,,76494,tt1586265,Q616649,matched,tmdb_source
mov_tmdb_41154,Men in Black 3,2012,,41154,tt1409024,Q327713,matched,tmdb_source
mov_tmdb_93856,Chernobyl Diaries,2012,,93856,tt1991245,Q147308,matched,tmdb_source
mov_tmdb_70981,Prometheus,2012,,70981,tt1446714,Q192686,matched,tmdb_source
mov_tmdb_58595,Snow White and the Huntsman,2012,,58595,tt1735898,Q624603,matched,tmdb_source
mov_tmdb_102632,Rowdy Rathore,2012,,102632,tt2077833,Q7371867,matched,tmdb_source
mov_tmdb_80321,Madagascar 3: Europe's Most Wanted,2012,,80321,tt1277953,Q244247,matched,tmdb_source
mov_tmdb_80585,Rock of Ages,2012,,80585,tt1336608,Q651060,matched,tmdb_source
mov_tmdb_87428,That's My Boy,2012,,87428,tt1232200,Q32535,matched,tmdb_source
mov_tmdb_72331,Abraham Lincoln: Vampire Hunter,2012,,72331,tt1611224,Q587707,matched,tmdb_source
mov_tmdb_62177,Brave,2012,,62177,tt1217209,Q126796,matched,tmdb_source
mov_tmdb_1930,The Amazing Spider-Man,2012,,1930,tt0948470,Q229808,matched,tmdb_source
mov_tmdb_57800,Ice Age: Continental Drift,2012,,57800,tt1667889,Q35951,matched,tmdb_source
mov_tmdb_101267,Katy Perry: Part of Me,2012,,101267,tt2215719,Q1199262,matched,tmdb_source
mov_tmdb_77930,Magic Mike,2012,,77930,tt1915581,Q1197932,matched,tmdb_source
mov_tmdb_84175,Beasts of the Southern Wild,2012,,84175,tt2125435,Q166462,matched,tmdb_source
mov_tmdb_103370,Madea's Witness Protection,2012,,103370,tt2215285,Q3235276,matched,tmdb_source
mov_tmdb_72105,Ted,2012,,72105,tt1637725,Q641760,matched,tmdb_source
mov_tmdb_148265,Eega,2012,,148265,tt2258337,Q3234794,matched,tmdb_source
mov_tmdb_112936,Bol Bachchan,2012,,112936,tt1728986,Q2909273,matched,tmdb_source
mov_tmdb_82525,Savages,2012,,82525,tt1615065,Q1143802,matched,tmdb_source
mov_tmdb_126509,2016: Obama's America,2012,,126509,tt2247692,Q4630336,matched,tmdb_source
mov_tmdb_49026,The Dark Knight Rises,2012,,49026,tt1345836,Q189330,matched,tmdb_source
mov_tmdb_85446,Step Up Revolution,2012,,85446,tt1800741,Q81044,matched,tmdb_source
mov_tmdb_80035,The Watch,2012,,80035,tt1298649,Q29313,matched,tmdb_source
mov_tmdb_64689,Killing Them Softly,2012,,64689,tt1764234,Q136264,matched,tmdb_source
mov_tmdb_82650,Diary of a Wimpy Kid: Dog Days,2012,,82650,tt2023453,Q2155483,matched,tmdb_source
mov_tmdb_64635,Total Recall,2012,,64635,tt1386703,Q634810,matched,tmdb_source
mov_tmdb_77174,ParaNorman,2012,,77174,tt1623288,Q198028,matched,tmdb_source
mov_tmdb_82696,Hope Springs,2012,,82696,tt1535438,Q327214,matched,tmdb_source
mov_tmdb_49040,The Bourne Legacy,2012,,49040,tt1194173,Q494048,matched,tmdb_source
mov_tmdb_76163,The Expendables 2,2012,,76163,tt1764651,Q210812,matched,tmdb_source
mov_tmdb_110146,The Sapphires,2012,,110146,tt1673697,Q2715076,matched,tmdb_source
mov_tmdb_77953,The Campaign,2012,,77953,tt1790886,Q2028118,matched,tmdb_source
mov_tmdb_121734,"Tad, the Lost Explorer",2012,,121734,tt1764625,Q1707921,matched,tmdb_source
mov_tmdb_85985,Ek Tha Tiger,2012,,85985,tt2016894,Q2991452,matched,tmdb_source
mov_tmdb_71864,The Odd Life of Timothy Green,2012,,71864,tt1462769,Q193963,matched,tmdb_source
mov_tmdb_88036,Sparkle,2012,,88036,tt1876451,Q2067318,matched,tmdb_source
mov_tmdb_49526,Premium Rush,2012,,49526,tt1547234,Q1320875,matched,tmdb_source
mov_tmdb_82633,Lawless,2012,,82633,tt1212450,Q253901,matched,tmdb_source
mov_tmdb_77883,The Possession,2012,,77883,tt0431021,Q1972417,matched,tmdb_source
mov_tmdb_118957,Bait,2012,,118957,tt1438173,Q970746,matched,tmdb_source
mov_tmdb_96724,Anna Karenina,2012,,96724,tt1781769,Q80204,matched,tmdb_source
mov_tmdb_49049,Dredd,2012,,49049,tt1343727,Q276772,matched,tmdb_source
mov_tmdb_80278,The Impossible,2012,,80278,tt1649419,Q277038,matched,tmdb_source
mov_tmdb_71679,Resident Evil: Retribution,2012,,71679,tt1855325,Q83542,matched,tmdb_source
mov_tmdb_60599,Arbitrage,2012,,60599,tt1764183,Q2698322,matched,tmdb_source
mov_tmdb_68722,The Master,2012,,68722,tt1560747,Q283586,matched,tmdb_source
mov_tmdb_86837,Amour,2012,,86837,tt1602620,Q637820,matched,tmdb_source
mov_tmdb_77016,End of Watch,2012,,77016,tt1855199,Q497262,matched,tmdb_source
mov_tmdb_76492,Hotel Transylvania,2012,,76492,tt0837562,Q249967,matched,tmdb_source
mov_tmdb_84892,The Perks of Being a Wallflower,2012,,84892,tt1659337,Q675468,matched,tmdb_source
mov_tmdb_82505,House at the End of the Street,2012,,82505,tt1582507,Q498297,matched,tmdb_source
mov_tmdb_87825,Trouble with the Curve,2012,,87825,tt2083383,Q112747,matched,tmdb_source
mov_tmdb_59967,Looper,2012,,59967,tt1276104,Q53719,matched,tmdb_source
mov_tmdb_82675,Taken 2,2012,,82675,tt1397280,Q1057015,matched,tmdb_source
mov_tmdb_58244,Upside Down,2012,,58244,tt1374992,Q769527,matched,tmdb_source
mov_tmdb_135718,OMG: Oh My God!,2012,,135718,tt2283748,Q5306893,matched,tmdb_source
mov_tmdb_114150,Pitch Perfect,2012,,114150,tt1981677,Q137584,matched,tmdb_source
mov_tmdb_62214,Frankenweenie,2012,,62214,tt1142977,Q1051023,matched,tmdb_source
mov_tmdb_82507,Sinister,2012,,82507,tt1922777,Q761519,matched,tmdb_source
mov_tmdb_122857,Universal Soldier: Day of Reckoning,2012,,122857,tt1659343,Q166716,matched,tmdb_source
mov_tmdb_87826,Here Comes the Boom,2012,,87826,tt1648179,Q1170347,matched,tmdb_source
mov_tmdb_61012,Silent Hill: Revelation 3D,2012,,61012,tt0938330,Q64017,matched,tmdb_source
mov_tmdb_68734,Argo,2012,,68734,tt1024648,Q59653,matched,tmdb_source
mov_tmdb_86838,Seven Psychopaths,2012,,86838,tt1931533,Q59610,matched,tmdb_source
mov_tmdb_99770,Asterix & Obelix: God Save Britannia,2012,,99770,tt1597522,Q747919,matched,tmdb_source
mov_tmdb_82990,Paranormal Activity 4,2012,,82990,tt2109184,Q1144954,matched,tmdb_source
mov_tmdb_94348,Alex Cross,2012,,94348,tt1712170,Q604876,matched,tmdb_source
mov_tmdb_37724,Skyfall,2012,,37724,tt1074638,Q4941,matched,tmdb_source
mov_tmdb_83542,Cloud Atlas,2012,,83542,tt1371111,Q28936,matched,tmdb_source
mov_tmdb_82690,Wreck-It Ralph,2012,,82690,tt1772341,Q28891,matched,tmdb_source
mov_tmdb_97430,The Man with the Iron Fists,2012,,97430,tt1258972,Q168602,matched,tmdb_source
mov_tmdb_72976,Lincoln,2012,,72976,tt0443272,Q32433,matched,tmdb_source
mov_tmdb_132316,Jab Tak Hai Jaan,2012,,132316,tt2176013,Q44280,matched,tmdb_source
mov_tmdb_50620,The Twilight Saga: Breaking Dawn - Part 2,2012,,50620,tt1673434,Q60487,matched,tmdb_source
mov_tmdb_143010,Thuppakki,2012,,143010,tt2187153,Q3473399,matched,tmdb_source
mov_tmdb_82693,Silver Linings Playbook,2012,,82693,tt1045658,Q116845,matched,tmdb_source
mov_tmdb_75629,Evangelion: 3.0 You Can (Not) Redo,2012,,75629,tt0860907,Q182206,matched,tmdb_source
mov_tmdb_87827,Life of Pi,2012,,87827,tt0454876,Q152780,matched,tmdb_source
mov_tmdb_81188,Rise of the Guardians,2012,,81188,tt1446192,Q136625,matched,tmdb_source
mov_tmdb_112336,Hitchcock,2012,,112336,tt0975645,Q247733,matched,tmdb_source
mov_tmdb_77875,Playing for Keeps,2012,,77875,tt1540128,Q2113655,matched,tmdb_source
mov_tmdb_151743,Lost in Thailand,2012,,151743,tt2459022,Q893014,matched,tmdb_source
mov_tmdb_49051,The Hobbit: An Unexpected Journey,2012,,49051,tt0903624,Q80379,matched,tmdb_source
mov_tmdb_82695,Les Misérables,2012,,82695,tt1707386,Q28234,matched,tmdb_source
mov_tmdb_82687,The Guilt Trip,2012,,82687,tt1694020,Q961138,matched,tmdb_source
mov_tmdb_97630,Zero Dark Thirty,2012,,97630,tt1790885,Q152531,matched,tmdb_source
mov_tmdb_98567,Chinese Zodiac,2012,,98567,tt1424310,Q391143,matched,tmdb_source
mov_tmdb_75780,Jack Reacher,2012,,75780,tt0790724,Q590252,matched,tmdb_source
mov_tmdb_87496,The Company You Keep,2012,,87496,tt1381404,Q430278,matched,tmdb_source
mov_tmdb_89492,This Is 40,2012,,89492,tt1758830,Q1090390,matched,tmdb_source
mov_tmdb_68718,Django Unchained,2012,,68718,tt1853728,Q571032,matched,tmdb_source
mov_tmdb_88042,Parental Guidance,2012,,88042,tt1047540,Q3384891,matched,tmdb_source
mov_tmdb_121826,Quartet,2012,,121826,tt1441951,Q195525,matched,tmdb_source
mov_tmdb_996759,Below zero,2013,,996759,tt34371053,,matched,tmdb_source
mov_tmdb_76617,Texas Chainsaw 3D,2013,,76617,tt1572315,Q1832350,matched,tmdb_source
mov_tmdb_82682,Gangster Squad,2013,,82682,tt1321870,Q27751,matched,tmdb_source
mov_tmdb_44865,The Grandmaster,2013,,44865,tt1462900,Q1155695,matched,tmdb_source
mov_tmdb_139038,A Haunted House,2013,,139038,tt2243537,Q3178409,matched,tmdb_source
mov_tmdb_1668134,Utopia,2013,,1668134,tt2384811,,matched,tmdb_source
mov_tmdb_60304,Hansel & Gretel: Witch Hunters,2013,,60304,tt1428538,Q498287,matched,tmdb_source
mov_tmdb_132232,Mama,2013,,132232,tt2023587,Q29446,matched,tmdb_source
mov_tmdb_98357,Broken City,2013,,98357,tt1235522,Q1757570,matched,tmdb_source
mov_tmdb_119283,Parker,2013,,119283,tt1904996,Q3896119,matched,tmdb_source
mov_tmdb_87818,Movie 43,2013,,87818,tt1333125,Q548978,matched,tmdb_source
mov_tmdb_117319,Vishwaroopam,2013,,117319,tt2199711,Q3572804,matched,tmdb_source
mov_tmdb_160704,The Berlin File,2013,,160704,tt2357377,Q3943872,matched,tmdb_source
mov_tmdb_82654,Warm Bodies,2013,,82654,tt1588173,Q27343,matched,tmdb_source
mov_tmdb_47964,A Good Day to Die Hard,2013,,47964,tt1606378,Q72276,matched,tmdb_source
mov_tmdb_109431,Identity Thief,2013,,109431,tt2024432,Q3801252,matched,tmdb_source
mov_tmdb_112949,Safe Haven,2013,,112949,tt1702439,Q1767513,matched,tmdb_source
mov_tmdb_109421,Side Effects,2013,,109421,tt2053463,Q334763,matched,tmdb_source
mov_tmdb_150117,I Give It a Year,2013,,150117,tt2244901,Q4981181,matched,tmdb_source
mov_tmdb_109491,Beautiful Creatures,2013,,109491,tt1559547,Q738704,matched,tmdb_source
mov_tmdb_68179,Escape from Planet Earth,2013,,68179,tt0765446,Q1658594,matched,tmdb_source
mov_tmdb_145135,Dark Skies,2013,,145135,tt2387433,Q2564128,matched,tmdb_source
mov_tmdb_134411,Snitch,2013,,134411,tt0882977,Q3963099,matched,tmdb_source
mov_tmdb_81005,Jack the Giant Slayer,2013,,81005,tt1351685,Q27513,matched,tmdb_source
mov_tmdb_107811,21 & Over,2013,,107811,tt1711425,Q650808,matched,tmdb_source
mov_tmdb_122081,Spring Breakers,2013,,122081,tt2101441,Q1781285,matched,tmdb_source
mov_tmdb_68728,Oz the Great and Powerful,2013,,68728,tt1623205,Q590216,matched,tmdb_source
mov_tmdb_158011,The Call,2013,,158011,tt1911644,Q3019722,matched,tmdb_source
mov_tmdb_124459,The Incredible Burt Wonderstone,2013,,124459,tt0790628,Q1444108,matched,tmdb_source
mov_tmdb_49519,The Croods,2013,,49519,tt0481499,Q495850,matched,tmdb_source
mov_tmdb_117263,Olympus Has Fallen,2013,,117263,tt2302755,Q3010512,matched,tmdb_source
mov_tmdb_97367,The Place Beyond the Pines,2013,,97367,tt1817273,Q1754980,matched,tmdb_source
mov_tmdb_188183,Finding Mr. Right,2013,,188183,tt2169322,Q5449958,matched,tmdb_source
mov_tmdb_72710,The Host,2013,,72710,tt1517260,Q552775,matched,tmdb_source
mov_tmdb_72559,G.I. Joe: Retaliation,2013,,72559,tt1583421,Q1146345,matched,tmdb_source
mov_tmdb_68727,Trance,2013,,68727,tt1924429,Q502374,matched,tmdb_source
mov_tmdb_184219,Pee Mak,2013,,184219,tt2776344,Q10858783,matched,tmdb_source
mov_tmdb_180147,We Are the Nobles,2013,,180147,tt2222394,Q12155834,matched,tmdb_source
mov_tmdb_97006,Temptation: Confessions of a Marriage Counselor,2013,,97006,tt2070862,Q4415149,matched,tmdb_source
mov_tmdb_109428,Evil Dead,2013,,109428,tt1288558,Q73279,matched,tmdb_source
mov_tmdb_75612,Oblivion,2013,,75612,tt1483013,Q638544,matched,tmdb_source
mov_tmdb_4258,Scary Movie 5,2013,,4258,tt0795461,Q867294,matched,tmdb_source
mov_tmdb_109410,42,2013,,109410,tt0453562,Q3599091,matched,tmdb_source
mov_tmdb_184155,Legend No. 17,2013,,184155,tt2182001,Q12008230,matched,tmdb_source
mov_tmdb_182219,Serial Teachers,2013,,182219,tt2276778,Q3234929,matched,tmdb_source
mov_tmdb_68721,Iron Man 3,2013,,68721,tt1300854,Q209538,matched,tmdb_source
mov_tmdb_134374,Pain & Gain,2013,,134374,tt1980209,Q766427,matched,tmdb_source
mov_tmdb_103731,Mud,2013,,103731,tt1935179,Q3266461,matched,tmdb_source
mov_tmdb_54138,Star Trek Into Darkness,2013,,54138,tt1408101,Q171711,matched,tmdb_source
mov_tmdb_64682,The Great Gatsby,2013,,64682,tt1343092,Q892735,matched,tmdb_source
mov_tmdb_116711,Epic,2013,,116711,tt0848537,Q2700629,matched,tmdb_source
mov_tmdb_82992,Fast & Furious 6,2013,,82992,tt1905041,Q5516100,matched,tmdb_source
mov_tmdb_179144,The Great Beauty,2013,,179144,tt2358891,Q6379279,matched,tmdb_source
mov_tmdb_109439,The Hangover Part III,2013,,109439,tt1951261,Q2708940,matched,tmdb_source
mov_tmdb_75656,Now You See Me,2013,,75656,tt1670345,Q499851,matched,tmdb_source
mov_tmdb_82700,After Earth,2013,,82700,tt1815862,Q1254088,matched,tmdb_source
mov_tmdb_158015,The Purge,2013,,158015,tt2184339,Q7758789,matched,tmdb_source
mov_tmdb_185008,Yeh Jawaani Hai Deewani,2013,,185008,tt2178470,Q8051196,matched,tmdb_source
mov_tmdb_116741,The Internship,2013,,116741,tt2234155,Q4207359,matched,tmdb_source
mov_tmdb_49521,Man of Steel,2013,,49521,tt0770828,Q622769,matched,tmdb_source
mov_tmdb_109414,This Is the End,2013,,109414,tt1245492,Q607363,matched,tmdb_source
mov_tmdb_62211,Monsters University,2013,,62211,tt1453405,Q641362,matched,tmdb_source
mov_tmdb_72190,World War Z,2013,,72190,tt0816711,Q28196,matched,tmdb_source
mov_tmdb_93456,Despicable Me 2,2013,,93456,tt1690953,Q637212,matched,tmdb_source
mov_tmdb_136795,The Heat,2013,,136795,tt2404463,Q135156,matched,tmdb_source
mov_tmdb_117251,White House Down,2013,,117251,tt2334879,Q2350772,matched,tmdb_source
mov_tmdb_57201,The Lone Ranger,2013,,57201,tt1210819,Q548919,matched,tmdb_source
mov_tmdb_109418,Grown Ups 2,2013,,109418,tt2191701,Q5611721,matched,tmdb_source
mov_tmdb_68726,Pacific Rim,2013,,68726,tt1663662,Q1388653,matched,tmdb_source
mov_tmdb_77950,Turbo,2013,,77950,tt1860353,Q1523217,matched,tmdb_source
mov_tmdb_206324,Bhaag Milkha Bhaag,2013,,206324,tt2356180,Q4900468,matched,tmdb_source
mov_tmdb_59859,Kick-Ass 2,2013,,59859,tt1650554,Q1758468,matched,tmdb_source
mov_tmdb_172391,Khumba,2013,,172391,tt1487931,Q6402953,matched,tmdb_source
mov_tmdb_49524,R.I.P.D.,2013,,49524,tt0790736,Q3012553,matched,tmdb_source
mov_tmdb_146216,RED 2,2013,,146216,tt1821694,Q903930,matched,tmdb_source
mov_tmdb_138843,The Conjuring,2013,,138843,tt1457767,Q5540479,matched,tmdb_source
mov_tmdb_107985,The World's End,2013,,107985,tt1213663,Q722379,matched,tmdb_source
mov_tmdb_153158,Underdogs,2013,,153158,tt1634003,Q5664643,matched,tmdb_source
mov_tmdb_211954,Instructions Not Included,2013,,211954,tt2378281,Q14865245,matched,tmdb_source
mov_tmdb_149870,The Wind Rises,2013,,149870,tt2013293,Q888131,matched,tmdb_source
mov_tmdb_76170,The Wolverine,2013,,76170,tt1430132,Q197491,matched,tmdb_source
mov_tmdb_77931,The Smurfs 2,2013,,77931,tt2017020,Q1253366,matched,tmdb_source
mov_tmdb_160588,Blue Jasmine,2013,,160588,tt2334873,Q2907178,matched,tmdb_source
mov_tmdb_110415,Snowpiercer,2013,,110415,tt1706620,Q492908,matched,tmdb_source
mov_tmdb_136400,2 Guns,2013,,136400,tt1272878,Q3598715,matched,tmdb_source
mov_tmdb_68724,Elysium,2013,,68724,tt1535108,Q80959,matched,tmdb_source
mov_tmdb_76285,Percy Jackson: Sea of Monsters,2013,,76285,tt1854564,Q2984104,matched,tmdb_source
mov_tmdb_138832,We're the Millers,2013,,138832,tt1723121,Q3566895,matched,tmdb_source
mov_tmdb_205022,Chennai Express,2013,,205022,tt2112124,Q2962658,matched,tmdb_source
mov_tmdb_151960,Planes,2013,,151960,tt1691917,Q1657080,matched,tmdb_source
mov_tmdb_214209,Hide and Seek,2013,,214209,tt3155654,Q14723541,matched,tmdb_source
mov_tmdb_115782,Jobs,2013,,115782,tt2357129,Q392825,matched,tmdb_source
mov_tmdb_132363,The Butler,2013,,132363,tt1327773,Q3520173,matched,tmdb_source
mov_tmdb_164558,One Direction: This Is Us,2013,,164558,tt2515086,Q4595879,matched,tmdb_source
mov_tmdb_123553,The Mortal Instruments: City of Bones,2013,,123553,tt1538403,Q59346,matched,tmdb_source
mov_tmdb_87421,Riddick,2013,,87421,tt1411250,Q1960913,matched,tmdb_source
mov_tmdb_96721,Rush,2013,,96721,tt1979320,Q1768437,matched,tmdb_source
mov_tmdb_122906,About Time,2013,,122906,tt2194499,Q4668586,matched,tmdb_source
