movie_key,tmdb_id,movie_title,release_date,wikipedia_url,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,director_1,director_2,cast_1,cast_2,cast_3,cast_4,cast_5,budget_usd,box_office_revenue_usd
mov_tmdb_1865,1865,Pirates of the Caribbean: On Stranger Tides,2011-05-15,,Adventure,Action,Fantasy,,,,Rob Marshall,,Johnny Depp,Penélope Cruz,Geoffrey Rush,Ian McShane,Kevin McNally,379000000,1046721266
mov_tmdb_52449,52449,Bad Teacher,2011-05-16,,Comedy,,,,,,Jake Kasdan,,Cameron Diaz,Justin Timberlake,Jason Segel,Lucy Punch,Phyllis Smith,20000000,216197492
mov_tmdb_49444,49444,Kung Fu Panda 2,2011-05-25,,Animation,Family,Comedy,Action,,,Jennifer Yuh Nelson,,Jack Black,Angelina Jolie,Dustin Hoffman,Gary Oldman,Jackie Chan,150000000,665692281
mov_tmdb_45243,45243,The Hangover Part II,2011-05-25,,Comedy,,,,,,Todd Phillips,,Bradley Cooper,Ed Helms,Zach Galifianakis,Justin Bartha,Mason Lee,80000000,586764305
mov_tmdb_49538,49538,X-Men: First Class,2011-06-01,,Action,Science Fiction,Adventure,,,,Matthew Vaughn,,James McAvoy,Michael Fassbender,Jennifer Lawrence,Rose Byrne,Kevin Bacon,160000000,353624124
mov_tmdb_37686,37686,Super 8,2011-06-09,,Thriller,Science Fiction,Mystery,,,,J.J. Abrams,,Joel Courtney,Elle Fanning,Riley Griffiths,Kyle Chandler,Noah Emmerich,50000000,260100000
mov_tmdb_49013,49013,Cars 2,2011-06-11,,Animation,Family,Adventure,Comedy,,,John Lasseter,,Larry the Cable Guy,Owen Wilson,Michael Caine,Emily Mortimer,Suzy Eddie Izzard,200000000,559852396
mov_tmdb_44912,44912,Green Lantern,2011-06-14,,Adventure,Action,Science Fiction,,,,Martin Campbell,,Ryan Reynolds,Blake Lively,Peter Sarsgaard,Mark Strong,Tim Robbins,200000000,219851172
mov_tmdb_58224,58224,Mr. Popper's Penguins,2011-06-17,,Comedy,Family,,,,,Mark Waters,,Jim Carrey,Carla Gugino,Angela Lansbury,Ophelia Lovibond,Madeline Carroll,55000000,187361754
mov_tmdb_38356,38356,Transformers: Dark of the Moon,2011-06-28,,Action,Science Fiction,Adventure,,,,Michael Bay,,Shia LaBeouf,Rosie Huntington-Whiteley,Peter Cullen,Leonard Nimoy,John Turturro,195000000,1123794079
mov_tmdb_59861,59861,Larry Crowne,2011-06-30,,Comedy,Romance,Drama,,,,Tom Hanks,,Tom Hanks,Julia Roberts,Bryan Cranston,Cedric the Entertainer,Pam Grier,30000000,75055070
mov_tmdb_38317,38317,Zookeeper,2011-07-06,,Comedy,Romance,Family,,,,Frank Coraci,,Kevin James,Rosario Dawson,Leslie Bibb,Joe Rogan,Nat Faxon,80000000,169900000
mov_tmdb_51540,51540,Horrible Bosses,2011-07-08,,Comedy,Crime,,,,,Seth Gordon,,Jason Bateman,Charlie Day,Jason Sudeikis,Kevin Spacey,Jennifer Aniston,35000000,209838559
mov_tmdb_12445,12445,Harry Potter and the Deathly Hallows: Part 2,2011-07-12,,Adventure,Fantasy,,,,,David Yates,,Daniel Radcliffe,Emma Watson,Rupert Grint,Ralph Fiennes,Alan Rickman,125000000,1341511219
mov_tmdb_61202,61202,Zindagi Na Milegi Dobara,2011-07-15,,Drama,Comedy,Romance,,,,Zoya Akhtar,,Hrithik Roshan,Abhay Deol,Farhan Akhtar,Katrina Kaif,Kalki Koechlin,7700000,160000000
mov_tmdb_50544,50544,Friends with Benefits,2011-07-21,,Romance,Comedy,,,,,Will Gluck,,Justin Timberlake,Mila Kunis,Jenna Elfman,Patricia Clarkson,Woody Harrelson,35000000,149500000
mov_tmdb_1771,1771,Captain America: The First Avenger,2011-07-22,,Action,Adventure,Science Fiction,,,,Joe Johnston,,Chris Evans,Hayley Atwell,Sebastian Stan,Tommy Lee Jones,Hugo Weaving,140000000,370569774
mov_tmdb_62835,62835,Colombiana,2011-07-27,,Action,Thriller,Crime,Drama,,,Olivier Megaton,,Zoe Saldaña,Cliff Curtis,Callum Blue,Michael Vartan,Lennie James,40000000,71508440
mov_tmdb_71677,71677,Assassination Games,2011-07-28,,Action,Crime,Drama,Thriller,,,Ernie Barbarash,,Jean-Claude Van Damme,Scott Adkins,Ivan Kaye,Kevin Chapman,Marija Karan,8000000,137600230
mov_tmdb_49849,49849,Cowboys & Aliens,2011-07-29,,Action,Science Fiction,Thriller,Western,,,Jon Favreau,,Daniel Craig,Harrison Ford,Olivia Wilde,Sam Rockwell,Adam Beach,163000000,174822325
mov_tmdb_50646,50646,"Crazy, Stupid, Love.",2011-07-29,,Comedy,Drama,Romance,,,,Glenn Ficarra,John Requa,Steve Carell,Ryan Gosling,Julianne Moore,Emma Stone,Lio Tipton,50000000,145079584
mov_tmdb_41513,41513,The Smurfs,2011-07-29,,Animation,Family,Adventure,Comedy,Fantasy,,Raja Gosnell,,Hank Azaria,Neil Patrick Harris,Jayma Mays,Jonathan Winters,Katy Perry,110000000,563749323
mov_tmdb_61791,61791,Rise of the Planet of the Apes,2011-08-03,,Thriller,Action,Drama,Science Fiction,,,Rupert Wyatt,,Andy Serkis,James Franco,Freida Pinto,John Lithgow,Brian Cox,93000000,481800873
mov_tmdb_49520,49520,The Change-Up,2011-08-05,,Comedy,,,,,,David Dobkin,,Jason Bateman,Ryan Reynolds,Leslie Mann,Olivia Wilde,Alan Arkin,52000000,75500000
mov_tmdb_50014,50014,The Help,2011-08-09,,Drama,,,,,,Tate Taylor,,Emma Stone,Viola Davis,Bryce Dallas Howard,Octavia Spencer,Jessica Chastain,25000000,216600000
mov_tmdb_55779,55779,Final Destination 5,2011-08-12,,Horror,Mystery,,,,,Steven Quale,,Nicholas D'Agosto,Emma Bell,Miles Fisher,Ellen Wroe,Jacqueline MacInnes Wood,40000000,157887643
mov_tmdb_56288,56288,Spy Kids: All the Time in the World,2011-08-18,,Family,Comedy,Action,Adventure,,,Robert Rodriguez,,Jessica Alba,Joel McHale,Rowan Blanchard,Mason Cook,Jeremy Piven,27000000,85564310
mov_tmdb_69798,69798,The Inbetweeners Movie,2011-08-19,,Comedy,,,,,,Ben Palmer,,Simon Bird,James Buckley,Blake Harrison,Joe Thomas,Emily Head,4500000,88823111
mov_tmdb_52451,52451,The Three Musketeers,2011-08-31,,Adventure,Action,Thriller,,,,Paul W. S. Anderson,,Logan Lerman,Milla Jovovich,Matthew Macfadyen,Ray Stevenson,Luke Evans,75000000,132274484
mov_tmdb_39538,39538,Contagion,2011-09-08,,Drama,Thriller,Science Fiction,,,,Steven Soderbergh,,Marion Cotillard,Matt Damon,Laurence Fishburne,Jude Law,Kate Winslet,60000000,137551594
mov_tmdb_65057,65057,The Descendants,2011-09-09,,Comedy,Drama,,,,,Alexander Payne,,George Clooney,Shailene Woodley,Amara Miller,Nick Krause,Patricia Hastie,20000000,177200000
mov_tmdb_64690,64690,Drive,2011-09-15,,Drama,Thriller,Crime,,,,Nicolas Winding Refn,,Ryan Gosling,Carey Mulligan,Bryan Cranston,Albert Brooks,Oscar Isaac,15000000,79713640
mov_tmdb_58233,58233,Johnny English Reborn,2011-09-15,,Crime,Action,Comedy,,,,Oliver Parker,,Rowan Atkinson,Gillian Anderson,Dominic West,Rosamund Pike,Daniel Kaluuya,45000000,160078586
mov_tmdb_49517,49517,Tinker Tailor Soldier Spy,2011-09-16,,Drama,Thriller,Mystery,,,,Tomas Alfredson,,Gary Oldman,Colin Firth,Tom Hardy,John Hurt,Toby Jones,30000000,81515369
mov_tmdb_59965,59965,Abduction,2011-09-22,,Thriller,Action,Mystery,,,,John Singleton,,Taylor Lautner,Lily Collins,Alfred Molina,Sigourney Weaver,Jason Isaacs,35000000,82087155
mov_tmdb_62837,62837,Dolphin Tale,2011-09-22,,Drama,Family,,,,,Charles Martin Smith,,Nathan Gamble,Cozi Zuehlsdorff,Harry Connick Jr.,Austin Stowell,Morgan Freeman,37000000,95404397
mov_tmdb_60308,60308,Moneyball,2011-09-23,,Drama,,,,,,Bennett Miller,,Brad Pitt,Jonah Hill,Philip Seymour Hoffman,Robin Wright,Chris Pratt,50000000,110206216
mov_tmdb_39254,39254,Real Steel,2011-09-28,,Action,Science Fiction,Drama,,,,Shawn Levy,,Hugh Jackman,Dakota Goyo,Evangeline Lilly,Kevin Durand,Anthony Mackie,110000000,299300000
mov_tmdb_10316,10316,The Ides of March,2011-10-07,,Drama,,,,,,George Clooney,,Ryan Gosling,George Clooney,Philip Seymour Hoffman,Paul Giamatti,Evan Rachel Wood,12500000,76338111
mov_tmdb_74643,74643,The Artist,2011-10-12,,Drama,Comedy,Romance,,,,Michel Hazanavicius,,Jean Dujardin,Bérénice Bejo,John Goodman,James Cromwell,Penelope Ann Miller,15000000,133432856
mov_tmdb_72571,72571,Paranormal Activity 3,2011-10-19,,Horror,Mystery,,,,,Henry Joost,Ariel Schulman,Katie Featherston,Sprague Grayden,Lauren Bittner,Christopher Nicholas Smith,Chloe Csengery,5000000,207039844
mov_tmdb_17578,17578,The Adventures of Tintin,2011-10-24,,Adventure,Animation,Mystery,,,,Steven Spielberg,,Jamie Bell,Andy Serkis,Daniel Craig,Nick Frost,Simon Pegg,130000000,373993951
mov_tmdb_49530,49530,In Time,2011-10-27,,Action,Thriller,Science Fiction,,,,Andrew Niccol,,Amanda Seyfried,Justin Timberlake,Cillian Murphy,Vincent Kartheiser,Olivia Wilde,40000000,173900000
mov_tmdb_417859,417859,Puss in Boots,2011-10-27,,Action,Adventure,Animation,Comedy,Family,,Chris Miller,,Antonio Banderas,Salma Hayek Pinault,Zach Galifianakis,Billy Bob Thornton,Amy Sedaris,130000000,554987477
mov_tmdb_77338,77338,The Intouchables,2011-11-02,,Drama,Comedy,,,,,Éric Toledano,Olivier Nakache,François Cluzet,Omar Sy,Anne Le Ny,Audrey Fleurot,Joséphine de Meaux,13000000,426590315
mov_tmdb_59108,59108,Tower Heist,2011-11-02,,Action,Comedy,,,,,Brett Ratner,,Ben Stiller,Eddie Murphy,Casey Affleck,Alan Alda,Matthew Broderick,75000000,152930623
mov_tmdb_88794,88794,J. Edgar,2011-11-09,,Drama,Crime,History,,,,Clint Eastwood,,Leonardo DiCaprio,Armie Hammer,Naomi Watts,Josh Lucas,Josh Hamilton,35000000,84606030
mov_tmdb_51052,51052,Arthur Christmas,2011-11-10,,Drama,Animation,Family,Comedy,,,Sarah Smith,,James McAvoy,Hugh Laurie,Bill Nighy,Jim Broadbent,Imelda Staunton,10000000,151300000
mov_tmdb_37958,37958,Immortals,2011-11-10,,Fantasy,Action,Drama,,,,Tarsem Singh,,Henry Cavill,Mickey Rourke,Stephen Dorff,Freida Pinto,Luke Evans,75000000,226904017
mov_tmdb_71880,71880,Jack and Jill,2011-11-11,,Comedy,Family,,,,,Dennis Dugan,,Adam Sandler,Al Pacino,Katie Holmes,Elodie Tougne,Rohan Chand,79000000,149700000
mov_tmdb_50619,50619,The Twilight Saga: Breaking Dawn - Part 1,2011-11-16,,Adventure,Fantasy,Romance,,,,Bill Condon,,Kristen Stewart,Robert Pattinson,Taylor Lautner,Billy Burke,Peter Facinelli,110000000,712171856
mov_tmdb_65759,65759,Happy Feet Two,2011-11-17,,Animation,Comedy,Family,,,,George Miller,,Elijah Wood,Robin Williams,P!nk,E. G. Daily,Johnny A. Sanchez,130000000,150406466
mov_tmdb_44826,44826,Hugo,2011-11-22,,Adventure,Drama,Family,,,,Martin Scorsese,,Asa Butterfield,Ben Kingsley,Chloë Grace Moretz,Sacha Baron Cohen,Ray Winstone,170000000,185770160
mov_tmdb_58574,58574,Sherlock Holmes: A Game of Shadows,2011-11-22,,Action,Adventure,Mystery,Crime,,,Guy Ritchie,,Robert Downey Jr.,Jude Law,Noomi Rapace,Jared Harris,Rachel McAdams,125000000,334615000
mov_tmdb_64328,64328,The Muppets,2011-11-23,,Comedy,Family,Music,,,,James Bobin,,Jason Segel,Amy Adams,Chris Cooper,Rashida Jones,Steve Whitmire,45000000,165184237
mov_tmdb_74465,74465,We Bought a Zoo,2011-11-26,,Drama,Comedy,Family,,,,Cameron Crowe,,Matt Damon,Scarlett Johansson,Thomas Haden Church,Colin Ford,Maggie Elizabeth Jones,50000000,120081841
mov_tmdb_56292,56292,Mission: Impossible - Ghost Protocol,2011-12-07,,Action,Thriller,Adventure,,,,Brad Bird,,Tom Cruise,Paula Patton,Simon Pegg,Jeremy Renner,Michael Nyqvist,145000000,694713380
mov_tmdb_62838,62838,New Year's Eve,2011-12-08,,Comedy,Romance,,,,,Garry Marshall,,Hilary Swank,Robert De Niro,Michelle Pfeiffer,Josh Duhamel,Sarah Jessica Parker,56000000,142044638
mov_tmdb_71676,71676,Ghost Rider: Spirit of Vengeance,2011-12-10,,Action,Fantasy,Thriller,,,,Brian Taylor,Mark Neveldine,Nicolas Cage,Fergus Riordan,Violante Placido,Ciarán Hinds,Johnny Whitworth,57000000,132563930
mov_tmdb_55301,55301,Alvin and the Chipmunks: Chipwrecked,2011-12-14,,Comedy,Fantasy,Family,Music,Animation,,Mike Mitchell,,Jason Lee,David Cross,Jenny Slate,Justin Long,Matthew Gray Gubler,75000000,342695435
mov_tmdb_65754,65754,The Girl with the Dragon Tattoo,2011-12-14,,Thriller,Crime,Mystery,,,,David Fincher,,Daniel Craig,Rooney Mara,Christopher Plummer,Stellan Skarsgård,Robin Wright,90000000,232617430
mov_tmdb_76758,76758,The Flowers of War,2011-12-15,,Drama,History,War,,,,Zhang Yimou,,Christian Bale,Ni Ni,Zhang Xinyi,Huang Tianyuan,Han Xiting,94000000,95311434
mov_tmdb_71469,71469,The Darkest Hour,2011-12-22,,Horror,Action,Thriller,Science Fiction,,,Chris Gorak,,Emile Hirsch,Rachael Taylor,Olivia Thirlby,Joel Kinnaman,Max Minghella,30000000,64626786
mov_tmdb_57212,57212,War Horse,2011-12-25,,War,History,Drama,,,,Steven Spielberg,,Jeremy Irvine,Peter Mullan,Emily Watson,Niels Arestrup,David Thewlis,66000000,177584879
mov_tmdb_71688,71688,The Iron Lady,2011-12-26,,History,Drama,,,,,Phyllida Lloyd,,Meryl Streep,Jim Broadbent,Olivia Colman,Roger Allam,Susan Brown,13000000,115890792
mov_tmdb_76487,76487,The Devil Inside,2012-01-06,,Horror,Thriller,,,,,William Brent Bell,,Fernanda Andrade,Simon Quarterman,Evan Helmuth,Ionut Grama,Suzan Crowley,1000000,101800000
mov_tmdb_77866,77866,Contraband,2012-01-12,,Thriller,Action,Drama,Crime,,,Baltasar Kormákur,,Mark Wahlberg,Kate Beckinsale,Ben Foster,Giovanni Ribisi,Lukas Haas,25000000,96262212
mov_tmdb_72545,72545,Journey 2: The Mysterious Island,2012-01-19,,Adventure,Action,Science Fiction,,,,Brad Peyton,,Dwayne Johnson,Josh Hutcherson,Vanessa Hudgens,Luis Guzmán,Michael Caine,79000000,355692760
mov_tmdb_52520,52520,Underworld: Awakening,2012-01-19,,Fantasy,Action,Horror,,,,Björn Stein,Måns Mårlind,Kate Beckinsale,Stephen Rea,Michael Ealy,Theo James,India Eisley,70000000,160112671
mov_tmdb_75174,75174,The Grey,2012-01-26,,Action,Adventure,Thriller,,,,Joe Carnahan,,Liam Neeson,Dermot Mulroney,Frank Grillo,Dallas Roberts,Nonso Anozie,25000000,79781695
mov_tmdb_76726,76726,Chronicle,2012-02-01,,Science Fiction,Drama,Thriller,,,,Josh Trank,,Dane DeHaan,Alex Russell,Michael B. Jordan,Michael Kelly,Ashley Hinshaw,15000000,145000000
mov_tmdb_65086,65086,The Woman in Black,2012-02-03,,Drama,Horror,Thriller,,,,James Watkins,,Daniel Radcliffe,Ciarán Hinds,Janet McTeer,Liz White,Tim McMullan,32000000,129000000
mov_tmdb_72570,72570,The Vow,2012-02-05,,Drama,Romance,,,,,Michael Sucsy,,Rachel McAdams,Channing Tatum,Sam Neill,Scott Speedman,Jessica Lange,30000000,196114570
mov_tmdb_59961,59961,Safe House,2012-02-08,,Action,Thriller,,,,,Daniel Espinosa,,Denzel Washington,Ryan Reynolds,Vera Farmiga,Brendan Gleeson,Sam Shepard,85000000,208076205
mov_tmdb_59962,59962,This Means War,2012-02-14,,Action,Comedy,Romance,,,,McG,,Reese Witherspoon,Chris Pine,Tom Hardy,Til Schweiger,Chelsea Handler,65000000,156974557
mov_tmdb_87502,87502,Flight,2012-02-22,,Drama,,,,,,Robert Zemeckis,,Denzel Washington,Don Cheadle,Kelly Reilly,John Goodman,Bruce Greenwood,31000000,161772575
mov_tmdb_74534,74534,The Best Exotic Marigold Hotel,2012-02-23,,Drama,Comedy,,,,,John Madden,,Bill Nighy,Maggie Smith,Tom Wilkinson,Judi Dench,Dev Patel,10000000,150501815
mov_tmdb_75674,75674,Act of Valor,2012-02-24,,Action,Thriller,War,,,,Mike McCoy,Scott Waugh,Roselyn Sánchez,Jason Cottle,Alex Veadov,Nestor Serrano,Ailsa Marshall,12000000,82499399
mov_tmdb_57214,57214,Project X,2012-03-01,,Comedy,,,,,,Nima Nourizadeh,,Thomas Mann,Oliver Cooper,Jonathan Daniel Brown,Dax Flame,Kirby Bliss Blanton,12000000,102731865
mov_tmdb_73723,73723,The Lorax,2012-03-01,,Animation,Family,,,,,Chris Renaud,,Danny DeVito,Ed Helms,Zac Efron,Rob Riggle,Taylor Swift,70000000,349305397
mov_tmdb_49529,49529,John Carter,2012-03-07,,Action,Adventure,Science Fiction,,,,Andrew Stanton,,Taylor Kitsch,Lynn Collins,Samantha Morton,Mark Strong,Ciarán Hinds,263700000,284100000
mov_tmdb_70160,70160,The Hunger Games,2012-03-12,,Science Fiction,Adventure,Action,Thriller,,,Gary Ross,,Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Woody Harrelson,Elizabeth Banks,75000000,694000000
mov_tmdb_72197,72197,The Pirates! In an Adventure with Scientists!,2012-03-12,,Animation,Adventure,Family,Comedy,,,Peter Lord,,Hugh Grant,Martin Freeman,Imelda Staunton,David Tennant,Jeremy Piven,60000000,123054041
mov_tmdb_64688,64688,21 Jump Street,2012-03-14,,Action,Comedy,Crime,,,,Phil Lord,Christopher Miller,Jonah Hill,Channing Tatum,Brie Larson,Dave Franco,Rob Riggle,42000000,201585328
mov_tmdb_62764,62764,Mirror Mirror,2012-03-15,,Adventure,Comedy,Family,Fantasy,,,Tarsem Singh,,Julia Roberts,Lily Collins,Armie Hammer,Nathan Lane,Mare Winningham,85000000,183018522
mov_tmdb_57165,57165,Wrath of the Titans,2012-03-28,,Fantasy,Adventure,Action,,,,Jonathan Liebesman,,Sam Worthington,Liam Neeson,Ralph Fiennes,Rosamund Pike,Bill Nighy,150000000,301970083
mov_tmdb_71552,71552,American Reunion,2012-04-04,,Comedy,,,,,,Jon Hurwitz,Hayden Schlossberg,Jason Biggs,Alyson Hannigan,Seann William Scott,Chris Klein,Thomas Ian Nicholas,50000000,234989584
mov_tmdb_44833,44833,Battleship,2012-04-11,,Thriller,Action,Adventure,Science Fiction,,,Peter Berg,,Taylor Kitsch,Alexander Skarsgård,Rihanna,Brooklyn Decker,Tadanobu Asano,209000000,303025485
mov_tmdb_22970,22970,The Cabin in the Woods,2012-04-12,,Horror,Mystery,Comedy,,,,Drew Goddard,,Kristen Connolly,Fran Kranz,Chris Hemsworth,Jesse Williams,Anna Hutchison,30000000,71038838
mov_tmdb_77877,77877,The Lucky One,2012-04-19,,Drama,Romance,,,,,Scott Hicks,,Zac Efron,Taylor Schilling,Blythe Danner,Jay R. Ferguson,Riley Thomas Stewart,25000000,99400000
mov_tmdb_67660,67660,Think Like a Man,2012-04-20,,Comedy,Romance,,,,,Tim Story,,Michael Ealy,Jerry Ferrara,Meagan Good,Regina Hall,Kevin Hart,12000000,96070507
mov_tmdb_81836,81836,To Rome with Love,2012-04-20,,Comedy,Romance,,,,,Woody Allen,,Woody Allen,Roberto Benigni,Penélope Cruz,Alec Baldwin,Judy Davis,17000000,73258078
mov_tmdb_24428,24428,The Avengers,2012-04-25,,Science Fiction,Action,Adventure,,,,Joss Whedon,,Robert Downey Jr.,Chris Evans,Mark Ruffalo,Chris Hemsworth,Scarlett Johansson,220000000,1518815515
mov_tmdb_62213,62213,Dark Shadows,2012-05-09,,Comedy,Fantasy,,,,,Tim Burton,,Johnny Depp,Michelle Pfeiffer,Eva Green,Helena Bonham Carter,Chloë Grace Moretz,150000000,245527149
mov_tmdb_76493,76493,The Dictator,2012-05-15,,Comedy,,,,,,Larry Charles,,Sacha Baron Cohen,Ben Kingsley,Anna Faris,Jason Mantzoukas,Sayed Badreya,65000000,179379533
mov_tmdb_83666,83666,Moonrise Kingdom,2012-05-16,,Comedy,Drama,Romance,,,,Wes Anderson,,Jared Gilman,Kara Hayward,Bruce Willis,Edward Norton,Bill Murray,16000000,68263166
mov_tmdb_76494,76494,What to Expect When You're Expecting,2012-05-17,,Romance,Comedy,Drama,,,,Kirk Jones,,Jennifer Lopez,Chace Crawford,Anna Kendrick,Cameron Diaz,Elizabeth Banks,40000000,79700000
mov_tmdb_41154,41154,Men in Black 3,2012-05-23,,Action,Comedy,Science Fiction,,,,Barry Sonnenfeld,,Will Smith,Tommy Lee Jones,Josh Brolin,Jemaine Clement,Emma Thompson,225000000,654213485
mov_tmdb_70981,70981,Prometheus,2012-05-30,,Science Fiction,Mystery,Horror,,,,Ridley Scott,,Noomi Rapace,Michael Fassbender,Charlize Theron,Idris Elba,Guy Pearce,130000000,403354469
mov_tmdb_58595,58595,Snow White and the Huntsman,2012-05-30,,Adventure,Fantasy,Drama,,,,Rupert Sanders,,Kristen Stewart,Chris Hemsworth,Charlize Theron,Sam Claflin,Ian McShane,170000000,396600000
mov_tmdb_80321,80321,Madagascar 3: Europe's Most Wanted,2012-06-06,,Animation,Family,Comedy,Adventure,,,Eric Darnell,Tom McGrath,Ben Stiller,Chris Rock,David Schwimmer,Jada Pinkett Smith,Frances McDormand,145000000,746921274
mov_tmdb_80585,80585,Rock of Ages,2012-06-13,,Comedy,Drama,Romance,Music,,,Adam Shankman,,Julianne Hough,Diego Boneta,Alec Baldwin,Tom Cruise,Russell Brand,75000000,59400000
mov_tmdb_87428,87428,That's My Boy,2012-06-14,,Comedy,,,,,,Sean Anders,,Adam Sandler,Andy Samberg,Leighton Meester,Vanilla Ice,Tony Orlando,70000000,57719093
mov_tmdb_72331,72331,Abraham Lincoln: Vampire Hunter,2012-06-20,,Action,Fantasy,Horror,,,,Timur Bekmambetov,,Benjamin Walker,Dominic Cooper,Anthony Mackie,Mary Elizabeth Winstead,Rufus Sewell,69000000,116500000
mov_tmdb_62177,62177,Brave,2012-06-21,,Adventure,Animation,Family,Fantasy,,,Mark Andrews,Brenda Chapman,Kelly Macdonald,Emma Thompson,Billy Connolly,Julie Walters,Robbie Coltrane,185000000,538983207
mov_tmdb_1930,1930,The Amazing Spider-Man,2012-06-23,,Action,Adventure,Science Fiction,,,,Marc Webb,,Andrew Garfield,Emma Stone,Rhys Ifans,Denis Leary,Martin Sheen,215000000,758725893
mov_tmdb_57800,57800,Ice Age: Continental Drift,2012-06-27,,Animation,Comedy,Adventure,Family,,,Steve Martino,Michael Thurmeier,Ray Romano,John Leguizamo,Denis Leary,Seann William Scott,Josh Peck,95000000,877244782
mov_tmdb_77930,77930,Magic Mike,2012-06-28,,Drama,Comedy,,,,,Steven Soderbergh,,Channing Tatum,Matthew McConaughey,Alex Pettyfer,Cody H. Carolin,Olivia Munn,7000000,167200000
mov_tmdb_103370,103370,Madea's Witness Protection,2012-06-29,,Drama,Comedy,Crime,,,,Tyler Perry,,Tyler Perry,Eugene Levy,Denise Richards,Romeo,Doris Roberts,20000000,66899242
mov_tmdb_72105,72105,Ted,2012-06-29,,Comedy,Fantasy,,,,,Seth MacFarlane,,Mark Wahlberg,Mila Kunis,Seth MacFarlane,Joel McHale,Giovanni Ribisi,50000000,549368315
mov_tmdb_82525,82525,Savages,2012-07-06,,Crime,Drama,Thriller,,,,Oliver Stone,,Taylor Kitsch,Blake Lively,Aaron Taylor-Johnson,John Travolta,Salma Hayek Pinault,45000000,82966152
mov_tmdb_49026,49026,The Dark Knight Rises,2012-07-17,,Action,Crime,Drama,Thriller,,,Christopher Nolan,,Christian Bale,Gary Oldman,Tom Hardy,Joseph Gordon-Levitt,Anne Hathaway,250000000,1081041287
mov_tmdb_85446,85446,Step Up Revolution,2012-07-26,,Music,Drama,Romance,,,,Scott Speer,,Kathryn McCormick,Ryan Guzman,Misha Gabriel,Stephen 'tWitch' Boss,Cleopatra Coleman,33000000,140470746
mov_tmdb_80035,80035,The Watch,2012-07-26,,Comedy,Action,Science Fiction,,,,Akiva Schaffer,,Ben Stiller,Vince Vaughn,Jonah Hill,Richard Ayoade,Rosemarie DeWitt,68000000,68267862
mov_tmdb_82650,82650,Diary of a Wimpy Kid: Dog Days,2012-08-02,,Comedy,Family,,,,,David Bowers,,Zachary Gordon,Robert Capron,Devon Bostick,Peyton List,Steve Zahn,22000000,77100000
mov_tmdb_64635,64635,Total Recall,2012-08-02,,Action,Science Fiction,Thriller,,,,Len Wiseman,,Colin Farrell,Jessica Biel,Kate Beckinsale,Bill Nighy,John Cho,125000000,198800000
mov_tmdb_77174,77174,ParaNorman,2012-08-03,,Family,Animation,Adventure,Comedy,,,Sam Fell,Chris Butler,Kodi Smit-McPhee,Tucker Albrizzi,Anna Kendrick,Casey Affleck,Christopher Mintz-Plasse,60000000,107307220
mov_tmdb_82696,82696,Hope Springs,2012-08-07,,Drama,Comedy,Romance,,,,David Frankel,,Meryl Streep,Tommy Lee Jones,Steve Carell,Jean Smart,Marin Ireland,30000000,114281051
mov_tmdb_49040,49040,The Bourne Legacy,2012-08-08,,Action,Thriller,,,,,Tony Gilroy,,Jeremy Renner,Rachel Weisz,Edward Norton,Stacy Keach,Dennis Boutsikaris,130000000,276600000
